Dates,RF Actual Level (mm),Last 10 Year Average (m bgl),Last Year  (m bgl),Current Level (m bgl)
"19-Apr-2017",0.35,NaN,"-","-"
"20-Apr-2017",0.87,NaN,"-","-"
"21-Apr-2017",3.16,NaN,"-","-"
"22-Apr-2017",1.44,NaN,"-","-"
"23-Apr-2017",0,NaN,"-","-"
"24-Apr-2017",0,NaN,"-","-"
"25-Apr-2017",0,NaN,"-","-"
"26-Apr-2017",0.11,NaN,"-","-"
"27-Apr-2017",0.03,NaN,"-","-"
"28-Apr-2017",1.94,NaN,"-","-"
"29-Apr-2017",2.19,NaN,"-","-"
"30-Apr-2017",7.55,NaN,"-","-"
"01-May-2017",0,NaN,"-","-"
"02-May-2017",9.84,NaN,"-","-"
"03-May-2017",5.62,NaN,"-","-"
"04-May-2017",9.51,NaN,"-","-"
"05-May-2017",0.49,NaN,"-","-"
"06-May-2017",0.63,NaN,"-","-"
"07-May-2017",14.99,NaN,"-","-"
"08-May-2017",7.16,NaN,"-","-"
"09-May-2017",0,NaN,"-","-"
"10-May-2017",2.81,NaN,"-","-"
"11-May-2017",6.53,NaN,"-","-"
"12-May-2017",7.04,NaN,"-","-"
"13-May-2017",1,NaN,"-","-"
"14-May-2017",2.16,8.34,9.137995666103729,9.437222281711009
"15-May-2017",14.96,NaN,"-","-"
"16-May-2017",0,NaN,"-","-"
"17-May-2017",0.08,NaN,"-","-"
"18-May-2017",1.42,NaN,"-","-"
"19-May-2017",9.3,NaN,"-","-"
"20-May-2017",0.04,NaN,"-","-"
"21-May-2017",3.98,NaN,"-","-"
"22-May-2017",0,NaN,"-","-"
"23-May-2017",3.83,NaN,"-","-"
"24-May-2017",15.78,NaN,"-","-"
"25-May-2017",0.89,NaN,"-","-"
"26-May-2017",0,NaN,"-","-"
"27-May-2017",19.95,NaN,"-","-"
"28-May-2017",2.22,NaN,"-","-"
"29-May-2017",0.17,NaN,"-","-"
"30-May-2017",0.01,NaN,"-","-"
"31-May-2017",0.18,NaN,"-","-"
"01-Jun-2017",3.85,NaN,"-","-"
"02-Jun-2017",0.23,NaN,"-","-"
"03-Jun-2017",0.24,NaN,"-","-"
"04-Jun-2017",0.11,NaN,"-","-"
"05-Jun-2017",3.94,NaN,"-","-"
"06-Jun-2017",0.96,NaN,"-","-"
"07-Jun-2017",2.7,NaN,"-","-"
"08-Jun-2017",0.13,NaN,"-","-"
"09-Jun-2017",1.9,NaN,"-","-"
"10-Jun-2017",2.24,NaN,"-","-"
"11-Jun-2017",4.32,NaN,"-","-"
"12-Jun-2017",8.16,NaN,"-","-"
"13-Jun-2017",3.82,NaN,"-","-"
"14-Jun-2017",5.29,NaN,"-","-"
"15-Jun-2017",0.16,NaN,"-","-"
"16-Jun-2017",1.57,NaN,"-","-"
"17-Jun-2017",2.74,NaN,"-","-"
"18-Jun-2017",3.17,NaN,"-","-"
"19-Jun-2017",0.34,NaN,"-","-"
"20-Jun-2017",0.42,NaN,"-","-"
"21-Jun-2017",1.51,NaN,"-","-"
"22-Jun-2017",0.48,NaN,"-","-"
"23-Jun-2017",0.47,NaN,"-","-"
"24-Jun-2017",1.36,NaN,"-","-"
"25-Jun-2017",2.73,NaN,"-","-"
"26-Jun-2017",3.45,NaN,"-","-"
"27-Jun-2017",3.92,NaN,"-","-"
"28-Jun-2017",3.1,NaN,"-","-"
"29-Jun-2017",1.93,NaN,"-","-"
"30-Jun-2017",4.21,NaN,"-","-"
"01-Jul-2017",2.62,NaN,"-","-"
"02-Jul-2017",0.68,NaN,"-","-"
"03-Jul-2017",2.04,NaN,"-","-"
"04-Jul-2017",5.51,NaN,"-","-"
"05-Jul-2017",2.9,NaN,"-","-"
"06-Jul-2017",1.35,NaN,"-","-"
"07-Jul-2017",0.64,NaN,"-","-"
"08-Jul-2017",0.17,NaN,"-","-"
"09-Jul-2017",0.13,NaN,"-","-"
"10-Jul-2017",0.3,NaN,"-","-"
"11-Jul-2017",1.33,NaN,"-","-"
"12-Jul-2017",1.33,NaN,"-","-"
"13-Jul-2017",0.65,NaN,"-","-"
"14-Jul-2017",1.72,NaN,"-","-"
"15-Jul-2017",2.54,NaN,"-","-"
"16-Jul-2017",2.21,NaN,"-","-"
"17-Jul-2017",3.43,NaN,"-","-"
"18-Jul-2017",4.23,NaN,"-","-"
"19-Jul-2017",6.72,NaN,"-","-"
"20-Jul-2017",13.17,NaN,"-","-"
"21-Jul-2017",2.92,NaN,"-","-"
"22-Jul-2017",4.3,NaN,"-","-"
"23-Jul-2017",1.11,NaN,"-","-"
"24-Jul-2017",0.96,NaN,"-","-"
"25-Jul-2017",0.72,NaN,"-","-"
"26-Jul-2017",0.23,NaN,"-","-"
"27-Jul-2017",0.98,NaN,"-","-"
"28-Jul-2017",3.01,NaN,"-","-"
"29-Jul-2017",0.58,NaN,"-","-"
"30-Jul-2017",5.24,NaN,"-","-"
"31-Jul-2017",0.51,NaN,"-","-"
"01-Aug-2017",5.38,NaN,"-","-"
"02-Aug-2017",0.23,NaN,"-","-"
"03-Aug-2017",0.05,NaN,"-","-"
"04-Aug-2017",4.24,NaN,"-","-"
"05-Aug-2017",2.3,NaN,"-","-"
"06-Aug-2017",1.7,NaN,"-","-"
"07-Aug-2017",2.8,NaN,"-","-"
"08-Aug-2017",8.29,NaN,"-","-"
"09-Aug-2017",0.11,NaN,"-","-"
"10-Aug-2017",3.18,NaN,"-","-"
"11-Aug-2017",0.67,NaN,"-","-"
"12-Aug-2017",7.78,NaN,"-","-"
"13-Aug-2017",0,NaN,"-","-"
"14-Aug-2017",0.03,NaN,"-","-"
"15-Aug-2017",6.33,NaN,"-","-"
"16-Aug-2017",15.45,NaN,"-","-"
"17-Aug-2017",3.91,NaN,"-","-"
"18-Aug-2017",10.7,NaN,"-","-"
"19-Aug-2017",4.96,NaN,"-","-"
"20-Aug-2017",2.88,NaN,"-","-"
"21-Aug-2017",12.48,NaN,"-","-"
"22-Aug-2017",3.28,NaN,"-","-"
"23-Aug-2017",1.58,NaN,"-","-"
"24-Aug-2017",7.73,6.93,8.985752924951525,9.88837650118937
"25-Aug-2017",4.79,NaN,"-","-"
"26-Aug-2017",3.07,NaN,"-","-"
"27-Aug-2017",11.26,NaN,"-","-"
"28-Aug-2017",3.53,NaN,"-","-"
"29-Aug-2017",11.74,NaN,"-","-"
"30-Aug-2017",4.88,NaN,"-","-"
"31-Aug-2017",0.28,NaN,"-","-"
"01-Sep-2017",0.34,NaN,"-","-"
"02-Sep-2017",1.29,NaN,"-","-"
"03-Sep-2017",2.24,NaN,"-","-"
"04-Sep-2017",3.12,NaN,"-","-"
"05-Sep-2017",1.9,NaN,"-","-"
"06-Sep-2017",7.65,NaN,"-","-"
"07-Sep-2017",26.6,NaN,"-","-"
"08-Sep-2017",8.09,NaN,"-","-"
"09-Sep-2017",21.54,NaN,"-","-"
"10-Sep-2017",35.5,NaN,"-","-"
"11-Sep-2017",0.58,NaN,"-","-"
"12-Sep-2017",0.72,NaN,"-","-"
"13-Sep-2017",0.03,NaN,"-","-"
"14-Sep-2017",0.69,NaN,"-","-"
"15-Sep-2017",6.18,NaN,"-","-"
"16-Sep-2017",0.47,NaN,"-","-"
"17-Sep-2017",5.98,NaN,"-","-"
"18-Sep-2017",8.99,NaN,"-","-"
"19-Sep-2017",9.8,NaN,"-","-"
"20-Sep-2017",3.65,NaN,"-","-"
"21-Sep-2017",0.09,NaN,"-","-"
"22-Sep-2017",0.18,NaN,"-","-"
"23-Sep-2017",0,NaN,"-","-"
"24-Sep-2017",0.18,NaN,"-","-"
"25-Sep-2017",23.05,NaN,"-","-"
"26-Sep-2017",10.8,NaN,"-","-"
"27-Sep-2017",11.53,NaN,"-","-"
"28-Sep-2017",25.46,NaN,"-","-"
"29-Sep-2017",5.05,NaN,"-","-"
"30-Sep-2017",0.3,NaN,"-","-"
"01-Oct-2017",6.15,NaN,"-","-"
"02-Oct-2017",11.83,NaN,"-","-"
"03-Oct-2017",2.95,NaN,"-","-"
"04-Oct-2017",3.44,NaN,"-","-"
"05-Oct-2017",8.15,NaN,"-","-"
"06-Oct-2017",4.66,NaN,"-","-"
"07-Oct-2017",5.98,NaN,"-","-"
"08-Oct-2017",3.69,NaN,"-","-"
"09-Oct-2017",3.06,NaN,"-","-"
"10-Oct-2017",2.5,NaN,"-","-"
"11-Oct-2017",8.17,NaN,"-","-"
"12-Oct-2017",2.97,NaN,"-","-"
"13-Oct-2017",23.28,NaN,"-","-"
"14-Oct-2017",9.65,NaN,"-","-"
"15-Oct-2017",21.98,NaN,"-","-"
"16-Oct-2017",0.3,NaN,"-","-"
"17-Oct-2017",0.55,NaN,"-","-"
"18-Oct-2017",0.01,NaN,"-","-"
"19-Oct-2017",0.35,NaN,"-","-"
"20-Oct-2017",0.02,NaN,"-","-"
"21-Oct-2017",0.01,NaN,"-","-"
"22-Oct-2017",0,NaN,"-","-"
"23-Oct-2017",0,NaN,"-","-"
"24-Oct-2017",0,NaN,"-","-"
"25-Oct-2017",0,NaN,"-","-"
"26-Oct-2017",1.08,NaN,"-","-"
"27-Oct-2017",0.78,NaN,"-","-"
"28-Oct-2017",0.08,NaN,"-","-"
"29-Oct-2017",0,NaN,"-","-"
"30-Oct-2017",0,NaN,"-","-"
"31-Oct-2017",0,NaN,"-","-"
"01-Nov-2017",0,NaN,"-","-"
"02-Nov-2017",0.72,NaN,"-","-"
"03-Nov-2017",0,NaN,"-","-"
"04-Nov-2017",0,6.63,10.224921897979279,8.89486378590758
"05-Nov-2017",0.1,NaN,"-","-"
"06-Nov-2017",0.49,NaN,"-","-"
"07-Nov-2017",11.69,NaN,"-","-"
"08-Nov-2017",2.14,NaN,"-","-"
"09-Nov-2017",0,NaN,"-","-"
"10-Nov-2017",0,NaN,"-","-"
"11-Nov-2017",0,NaN,"-","-"
"12-Nov-2017",0,NaN,"-","-"
"13-Nov-2017",0,NaN,"-","-"
"14-Nov-2017",0,NaN,"-","-"
"15-Nov-2017",0,NaN,"-","-"
"16-Nov-2017",0,NaN,"-","-"
"17-Nov-2017",0.07,NaN,"-","-"
"18-Nov-2017",0,NaN,"-","-"
"19-Nov-2017",0,NaN,"-","-"
"20-Nov-2017",0,NaN,"-","-"
"21-Nov-2017",0,NaN,"-","-"
"22-Nov-2017",0,NaN,"-","-"
"23-Nov-2017",0.31,NaN,"-","-"
"24-Nov-2017",0,NaN,"-","-"
"25-Nov-2017",0,NaN,"-","-"
"26-Nov-2017",0,NaN,"-","-"
"27-Nov-2017",0,NaN,"-","-"
"28-Nov-2017",0,NaN,"-","-"
"29-Nov-2017",0,NaN,"-","-"
"30-Nov-2017",0,NaN,"-","-"
"01-Dec-2017",0,NaN,"-","-"
"02-Dec-2017",0.04,NaN,"-","-"
"03-Dec-2017",0,NaN,"-","-"
"04-Dec-2017",0.19,NaN,"-","-"
"05-Dec-2017",0.02,NaN,"-","-"
"06-Dec-2017",0.01,NaN,"-","-"
"07-Dec-2017",0,NaN,"-","-"
"08-Dec-2017",0.11,NaN,"-","-"
"09-Dec-2017",0,NaN,"-","-"
"10-Dec-2017",0,NaN,"-","-"
"11-Dec-2017",0,NaN,"-","-"
"12-Dec-2017",0,NaN,"-","-"
"13-Dec-2017",0.01,NaN,"-","-"
"14-Dec-2017",0,NaN,"-","-"
"15-Dec-2017",0,NaN,"-","-"
"16-Dec-2017",0,NaN,"-","-"
"17-Dec-2017",0,NaN,"-","-"
"18-Dec-2017",0,NaN,"-","-"
"19-Dec-2017",0,NaN,"-","-"
"20-Dec-2017",0,NaN,"-","-"
"21-Dec-2017",0,NaN,"-","-"
"22-Dec-2017",0,NaN,"-","-"
"23-Dec-2017",0,NaN,"-","-"
"24-Dec-2017",0,NaN,"-","-"
"25-Dec-2017",0,NaN,"-","-"
"26-Dec-2017",0,NaN,"-","-"
"27-Dec-2017",0,NaN,"-","-"
"28-Dec-2017",0,NaN,"-","-"
"29-Dec-2017",0,NaN,"-","-"
"30-Dec-2017",0,NaN,"-","-"
"31-Dec-2017",0,NaN,"-","-"
"01-Jan-2018",0,NaN,"-","-"
"02-Jan-2018",0,NaN,"-","-"
"03-Jan-2018",0,NaN,"-","-"
"04-Jan-2018",0,7.47,11.051405249699856,8.449609452344538
"05-Jan-2018",0,NaN,"-","-"
"06-Jan-2018",0,NaN,"-","-"
"07-Jan-2018",0,NaN,"-","-"
"08-Jan-2018",0,NaN,"-","-"
"09-Jan-2018",0,NaN,"-","-"
"10-Jan-2018",0,NaN,"-","-"
"11-Jan-2018",0,NaN,"-","-"
"12-Jan-2018",0,NaN,"-","-"
"13-Jan-2018",0,NaN,"-","-"
"14-Jan-2018",0,NaN,"-","-"
"15-Jan-2018",0,NaN,"-","-"
"16-Jan-2018",0,NaN,"-","-"
"17-Jan-2018",0,NaN,"-","-"
"18-Jan-2018",0,NaN,"-","-"
"19-Jan-2018",0,NaN,"-","-"
"20-Jan-2018",0,NaN,"-","-"
"21-Jan-2018",0,NaN,"-","-"
"22-Jan-2018",0,NaN,"-","-"
"23-Jan-2018",0,NaN,"-","-"
"24-Jan-2018",0,NaN,"-","-"
"25-Jan-2018",0,NaN,"-","-"
"26-Jan-2018",0,NaN,"-","-"
"27-Jan-2018",0,NaN,"-","-"
"28-Jan-2018",0,NaN,"-","-"
"29-Jan-2018",0,NaN,"-","-"
"30-Jan-2018",0,NaN,"-","-"
"31-Jan-2018",0,NaN,"-","-"
"01-Feb-2018",0,NaN,"-","-"
"02-Feb-2018",0,NaN,"-","-"
"03-Feb-2018",0,NaN,"-","-"
"04-Feb-2018",0,NaN,"-","-"
"05-Feb-2018",0,NaN,"-","-"
"06-Feb-2018",0,NaN,"-","-"
"07-Feb-2018",0,NaN,"-","-"
"08-Feb-2018",0.06,NaN,"-","-"
"09-Feb-2018",0,NaN,"-","-"
"10-Feb-2018",27.07,NaN,"-","-"
"11-Feb-2018",0.97,NaN,"-","-"
"12-Feb-2018",0,NaN,"-","-"
"13-Feb-2018",0,NaN,"-","-"
"14-Feb-2018",0,NaN,"-","-"
"15-Feb-2018",0,NaN,"-","-"
"16-Feb-2018",0,NaN,"-","-"
"17-Feb-2018",0,NaN,"-","-"
"18-Feb-2018",0,NaN,"-","-"
"19-Feb-2018",0,NaN,"-","-"
"20-Feb-2018",0,NaN,"-","-"
"21-Feb-2018",0,NaN,"-","-"
"22-Feb-2018",0,NaN,"-","-"
"23-Feb-2018",0,NaN,"-","-"
"24-Feb-2018",0,NaN,"-","-"
"25-Feb-2018",0,NaN,"-","-"
"26-Feb-2018",0,NaN,"-","-"
"27-Feb-2018",0,NaN,"-","-"
"28-Feb-2018",0,NaN,"-","-"
"01-Mar-2018",0,NaN,"-","-"
"02-Mar-2018",0,NaN,"-","-"
"03-Mar-2018",0,NaN,"-","-"
"04-Mar-2018",0,NaN,"-","-"
"05-Mar-2018",0,NaN,"-","-"
"06-Mar-2018",0,NaN,"-","-"
"07-Mar-2018",0,NaN,"-","-"
"08-Mar-2018",0,NaN,"-","-"
"09-Mar-2018",0,NaN,"-","-"
"10-Mar-2018",0,NaN,"-","-"
"11-Mar-2018",0,NaN,"-","-"
"12-Mar-2018",0,NaN,"-","-"
"13-Mar-2018",0,NaN,"-","-"
"14-Mar-2018",0.02,NaN,"-","-"
"15-Mar-2018",1.58,NaN,"-","-"
"16-Mar-2018",17.89,NaN,"-","-"
"17-Mar-2018",0.6,NaN,"-","-"
"18-Mar-2018",6.37,NaN,"-","-"
"19-Mar-2018",1.53,NaN,"-","-"
"20-Mar-2018",0.06,NaN,"-","-"
"21-Mar-2018",0,NaN,"-","-"
"22-Mar-2018",2.48,NaN,"-","-"
"23-Mar-2018",0,NaN,"-","-"
"24-Mar-2018",0,NaN,"-","-"
"25-Mar-2018",0.2,NaN,"-","-"
"26-Mar-2018",0,NaN,"-","-"
"27-Mar-2018",0,NaN,"-","-"
"28-Mar-2018",0,NaN,"-","-"
"29-Mar-2018",0,NaN,"-","-"
"30-Mar-2018",2.5,NaN,"-","-"
"31-Mar-2018",6.07,NaN,"-","-"
"01-Apr-2018",3.28,NaN,"-","-"
"02-Apr-2018",4.23,NaN,"-","-"
"03-Apr-2018",14,NaN,"-","-"
"04-Apr-2018",0.3,NaN,"-","-"
"05-Apr-2018",0.33,NaN,"-","-"
"06-Apr-2018",0,NaN,"-","-"
"07-Apr-2018",0,NaN,"-","-"
"08-Apr-2018",0,NaN,"-","-"
"09-Apr-2018",0.01,NaN,"-","-"
"10-Apr-2018",0,NaN,"-","-"
"11-Apr-2018",0.06,NaN,"-","-"
"12-Apr-2018",2.23,NaN,"-","-"
"13-Apr-2018",5.21,NaN,"-","-"
"14-Apr-2018",0.06,NaN,"-","-"
"15-Apr-2018",0.22,NaN,"-","-"
"16-Apr-2018",2.42,NaN,"-","-"
"17-Apr-2018",0.34,NaN,"-","-"
"18-Apr-2018",0.02,NaN,"-","-"
"19-Apr-2018",1.19,NaN,"-","-"
"20-Apr-2018",7.56,NaN,"-","-"
"21-Apr-2018",0.1,NaN,"-","-"
"22-Apr-2018",2.63,NaN,"-","-"
"23-Apr-2018",13.29,NaN,"-","-"
"24-Apr-2018",2.19,NaN,"-","-"
"25-Apr-2018",0.08,NaN,"-","-"
"26-Apr-2018",1.36,NaN,"-","-"
"27-Apr-2018",0.5,NaN,"-","-"
"28-Apr-2018",0,NaN,"-","-"
"29-Apr-2018",0,NaN,"-","-"
"30-Apr-2018",1.49,NaN,"-","-"
"01-May-2018",0.62,NaN,"-","-"
"02-May-2018",1.76,NaN,"-","-"
"03-May-2018",6.22,NaN,"-","-"
"04-May-2018",17.24,NaN,"-","-"
"05-May-2018",0,NaN,"-","-"
"06-May-2018",0,NaN,"-","-"
"07-May-2018",0.39,NaN,"-","-"
"08-May-2018",0.05,NaN,"-","-"
"09-May-2018",20.57,NaN,"-","-"
"10-May-2018",0.53,NaN,"-","-"
"11-May-2018",22.12,NaN,"-","-"
"12-May-2018",11.44,NaN,"-","-"
"13-May-2018",2.74,NaN,"-","-"
"14-May-2018",8.82,NaN,"-","-"
"15-May-2018",18.2,NaN,"-","-"
"16-May-2018",1.19,NaN,"-","-"
"17-May-2018",0.08,NaN,"-","-"
"18-May-2018",0.63,NaN,"-","-"
"19-May-2018",1.45,NaN,"-","-"
"20-May-2018",21.74,NaN,"-","-"
"21-May-2018",10.49,NaN,"-","-"
"22-May-2018",11.96,NaN,"-","-"
"23-May-2018",0,NaN,"-","-"
"24-May-2018",25.27,11.19,0,11.19464222722234
"25-May-2018",9.41,NaN,"-","-"
"26-May-2018",24.72,NaN,"-","-"
"27-May-2018",5.41,NaN,"-","-"
"28-May-2018",11.11,NaN,"-","-"
"29-May-2018",6.58,NaN,"-","-"
"30-May-2018",39.39,NaN,"-","-"
"31-May-2018",4.82,NaN,"-","-"
"01-Jun-2018",2.57,NaN,"-","-"
"02-Jun-2018",22.65,NaN,"-","-"
"03-Jun-2018",9.89,NaN,"-","-"
"04-Jun-2018",16.06,NaN,"-","-"
"05-Jun-2018",10.16,NaN,"-","-"
"06-Jun-2018",9.53,NaN,"-","-"
"07-Jun-2018",0.87,NaN,"-","-"
"08-Jun-2018",11.08,NaN,"-","-"
"09-Jun-2018",14.85,NaN,"-","-"
"10-Jun-2018",16.14,NaN,"-","-"
"11-Jun-2018",15.02,NaN,"-","-"
"12-Jun-2018",32.22,NaN,"-","-"
"13-Jun-2018",10.98,NaN,"-","-"
"14-Jun-2018",8.64,NaN,"-","-"
"15-Jun-2018",2.48,NaN,"-","-"
"16-Jun-2018",2.88,NaN,"-","-"
"17-Jun-2018",0.53,NaN,"-","-"
"18-Jun-2018",5.05,NaN,"-","-"
"19-Jun-2018",3.52,NaN,"-","-"
"20-Jun-2018",2.43,NaN,"-","-"
"21-Jun-2018",2.14,NaN,"-","-"
"22-Jun-2018",0.8,NaN,"-","-"
"23-Jun-2018",0.59,NaN,"-","-"
"24-Jun-2018",1.23,NaN,"-","-"
"25-Jun-2018",1.05,NaN,"-","-"
"26-Jun-2018",1.55,NaN,"-","-"
"27-Jun-2018",5.97,NaN,"-","-"
"28-Jun-2018",3.44,NaN,"-","-"
"29-Jun-2018",8.14,NaN,"-","-"
"30-Jun-2018",0.62,NaN,"-","-"
"01-Jul-2018",0.14,NaN,"-","-"
"02-Jul-2018",1.58,NaN,"-","-"
"03-Jul-2018",1.87,NaN,"-","-"
"04-Jul-2018",1.18,NaN,"-","-"
"05-Jul-2018",0.66,NaN,"-","-"
"06-Jul-2018",0.46,NaN,"-","-"
"07-Jul-2018",15.6,NaN,"-","-"
"08-Jul-2018",6.79,NaN,"-","-"
"09-Jul-2018",16.36,NaN,"-","-"
"10-Jul-2018",5,NaN,"-","-"
"11-Jul-2018",17.45,NaN,"-","-"
"12-Jul-2018",20.61,NaN,"-","-"
"13-Jul-2018",13.08,NaN,"-","-"
"14-Jul-2018",8.65,NaN,"-","-"
"15-Jul-2018",2.94,NaN,"-","-"
"16-Jul-2018",5.46,NaN,"-","-"
"17-Jul-2018",9.44,NaN,"-","-"
"18-Jul-2018",3.46,NaN,"-","-"
"19-Jul-2018",2.67,NaN,"-","-"
"20-Jul-2018",4.32,NaN,"-","-"
"21-Jul-2018",4.98,NaN,"-","-"
"22-Jul-2018",14.27,NaN,"-","-"
"23-Jul-2018",2.68,NaN,"-","-"
"24-Jul-2018",4.23,NaN,"-","-"
"25-Jul-2018",5.17,NaN,"-","-"
"26-Jul-2018",1.82,NaN,"-","-"
"27-Jul-2018",0.28,NaN,"-","-"
"28-Jul-2018",2.6,NaN,"-","-"
"29-Jul-2018",1.91,NaN,"-","-"
"30-Jul-2018",0.43,NaN,"-","-"
"31-Jul-2018",2.17,NaN,"-","-"
"01-Aug-2018",2.16,NaN,"-","-"
"02-Aug-2018",0.2,NaN,"-","-"
"03-Aug-2018",0.93,NaN,"-","-"
"04-Aug-2018",0.73,NaN,"-","-"
"05-Aug-2018",1.05,NaN,"-","-"
"06-Aug-2018",1.19,NaN,"-","-"
"07-Aug-2018",3.1,NaN,"-","-"
"08-Aug-2018",3.82,NaN,"-","-"
"09-Aug-2018",12.74,NaN,"-","-"
"10-Aug-2018",3.8,NaN,"-","-"
"11-Aug-2018",1.43,NaN,"-","-"
"12-Aug-2018",6.78,NaN,"-","-"
"13-Aug-2018",17.85,NaN,"-","-"
"14-Aug-2018",22.84,NaN,"-","-"
"15-Aug-2018",14.48,NaN,"-","-"
"16-Aug-2018",30.11,NaN,"-","-"
"17-Aug-2018",9.33,NaN,"-","-"
"18-Aug-2018",5.06,NaN,"-","-"
"19-Aug-2018",6.05,7.85,0,7.84644826333501
"20-Aug-2018",5.87,NaN,"-","-"
"21-Aug-2018",6.39,NaN,"-","-"
"22-Aug-2018",0.99,NaN,"-","-"
"23-Aug-2018",2.25,NaN,"-","-"
"24-Aug-2018",2.8,6.6,9.88837650118937,2.5510907114298758
"25-Aug-2018",0.2,NaN,"-","-"
"26-Aug-2018",0.16,NaN,"-","-"
"27-Aug-2018",7.71,NaN,"-","-"
"28-Aug-2018",3.35,NaN,"-","-"
"29-Aug-2018",1.27,NaN,"-","-"
"30-Aug-2018",2.9,NaN,"-","-"
"31-Aug-2018",4.61,NaN,"-","-"
"01-Sep-2018",1.91,NaN,"-","-"
"02-Sep-2018",3.18,NaN,"-","-"
"03-Sep-2018",0.35,NaN,"-","-"
"04-Sep-2018",0,NaN,"-","-"
"05-Sep-2018",0,NaN,"-","-"
"06-Sep-2018",0.08,NaN,"-","-"
"07-Sep-2018",0.32,NaN,"-","-"
"08-Sep-2018",0.47,NaN,"-","-"
"09-Sep-2018",0.43,NaN,"-","-"
"10-Sep-2018",0,NaN,"-","-"
"11-Sep-2018",3.55,NaN,"-","-"
"12-Sep-2018",14.47,NaN,"-","-"
"13-Sep-2018",0.02,NaN,"-","-"
"14-Sep-2018",0,NaN,"-","-"
"15-Sep-2018",3.26,NaN,"-","-"
"16-Sep-2018",0.11,NaN,"-","-"
"17-Sep-2018",1.04,NaN,"-","-"
"18-Sep-2018",1.67,NaN,"-","-"
"19-Sep-2018",0.03,NaN,"-","-"
"20-Sep-2018",0.02,NaN,"-","-"
"21-Sep-2018",13.54,NaN,"-","-"
"22-Sep-2018",0,NaN,"-","-"
"23-Sep-2018",0.02,NaN,"-","-"
"24-Sep-2018",11.8,NaN,"-","-"
"25-Sep-2018",10.17,NaN,"-","-"
"26-Sep-2018",23.56,NaN,"-","-"
"27-Sep-2018",26.23,NaN,"-","-"
"28-Sep-2018",19.99,NaN,"-","-"
"29-Sep-2018",23.44,NaN,"-","-"
"30-Sep-2018",11.3,NaN,"-","-"
"01-Oct-2018",2.73,NaN,"-","-"
"02-Oct-2018",12.04,NaN,"-","-"
"03-Oct-2018",0.04,NaN,"-","-"
"04-Oct-2018",2.01,NaN,"-","-"
"05-Oct-2018",11.05,NaN,"-","-"
"06-Oct-2018",7.69,NaN,"-","-"
"07-Oct-2018",9.31,NaN,"-","-"
"08-Oct-2018",0,NaN,"-","-"
"09-Oct-2018",3.76,NaN,"-","-"
"10-Oct-2018",5.82,NaN,"-","-"
"11-Oct-2018",0,NaN,"-","-"
"12-Oct-2018",0,NaN,"-","-"
"13-Oct-2018",0,NaN,"-","-"
"14-Oct-2018",0,NaN,"-","-"
"15-Oct-2018",15.95,NaN,"-","-"
"16-Oct-2018",10.6,NaN,"-","-"
"17-Oct-2018",31.9,NaN,"-","-"
"18-Oct-2018",7.7,NaN,"-","-"
"19-Oct-2018",10.43,NaN,"-","-"
"20-Oct-2018",10.12,NaN,"-","-"
"21-Oct-2018",0.32,NaN,"-","-"
"22-Oct-2018",0.04,NaN,"-","-"
"23-Oct-2018",0,NaN,"-","-"
"24-Oct-2018",0,NaN,"-","-"
"25-Oct-2018",0,NaN,"-","-"
"26-Oct-2018",0,NaN,"-","-"
"27-Oct-2018",0,NaN,"-","-"
"28-Oct-2018",0,NaN,"-","-"
"29-Oct-2018",0,NaN,"-","-"
"30-Oct-2018",0,NaN,"-","-"
"31-Oct-2018",0,NaN,"-","-"
"01-Nov-2018",0,NaN,"-","-"
"02-Nov-2018",0,NaN,"-","-"
"03-Nov-2018",0.12,NaN,"-","-"
"04-Nov-2018",4.13,6.89,8.89486378590758,7.712382187623241
"05-Nov-2018",5.78,NaN,"-","-"
"06-Nov-2018",0,NaN,"-","-"
"07-Nov-2018",0,NaN,"-","-"
"08-Nov-2018",0.02,NaN,"-","-"
"09-Nov-2018",0,NaN,"-","-"
"10-Nov-2018",0,NaN,"-","-"
"11-Nov-2018",0,NaN,"-","-"
"12-Nov-2018",0,NaN,"-","-"
"13-Nov-2018",0,NaN,"-","-"
"14-Nov-2018",0,NaN,"-","-"
"15-Nov-2018",0,NaN,"-","-"
"16-Nov-2018",0,NaN,"-","-"
"17-Nov-2018",0.01,NaN,"-","-"
"18-Nov-2018",0.11,NaN,"-","-"
"19-Nov-2018",12.37,NaN,"-","-"
"20-Nov-2018",2.31,NaN,"-","-"
"21-Nov-2018",0,NaN,"-","-"
"22-Nov-2018",0,NaN,"-","-"
"23-Nov-2018",0.61,NaN,"-","-"
"24-Nov-2018",1.04,NaN,"-","-"
"25-Nov-2018",0.51,NaN,"-","-"
"26-Nov-2018",0,NaN,"-","-"
"27-Nov-2018",0,NaN,"-","-"
"28-Nov-2018",0,NaN,"-","-"
"29-Nov-2018",0,NaN,"-","-"
"30-Nov-2018",0,NaN,"-","-"
"01-Dec-2018",0,NaN,"-","-"
"02-Dec-2018",0,NaN,"-","-"
"03-Dec-2018",0,NaN,"-","-"
"04-Dec-2018",0,NaN,"-","-"
"05-Dec-2018",1.14,NaN,"-","-"
"06-Dec-2018",0,NaN,"-","-"
"07-Dec-2018",0.01,NaN,"-","-"
"08-Dec-2018",0,NaN,"-","-"
