,DATE,EVAPO_TRANSP_MM,SOIL_MOIST_PERCENT
324,2019-04-21,3.1990802056,33.27959536282335
325,2019-04-22,3.4141435110000002,38.32225660578729
326,2019-04-23,3.8027792349,39.299971377959096
327,2019-04-24,4.0024151392,35.513152541659416
328,2019-04-25,4.1497795751,32.85231581181973
329,2019-04-26,4.0454376114,30.436102308625024
330,2019-04-27,2.8787375504000003,30.085322053419237
331,2019-04-28,2.7237122213,28.927001173421825
332,2019-04-29,1.7068114864,30.651719771030997
333,2019-04-30,2.4487326148,30.9439890064079
334,2019-05-01,2.1959967200999997,30.506150521339173
335,2019-05-02,3.3788998073000003,28.515747236473192
336,2019-05-03,3.2950721538,26.62127182877685
337,2019-05-04,3.129451151,24.872427738846067
338,2019-05-05,2.6654252612000002,24.462567976684767
339,2019-05-06,2.5010805279,24.421011942719588
340,2019-05-07,1.035314813,27.165091798521324
341,2019-05-08,1.7487407641,28.03824621468189
342,2019-05-09,2.8960652191000005,26.34634109814039
343,2019-05-10,3.0563282357,24.616177301955535
344,2019-05-11,1.8801298011,27.68287305636445
345,2019-05-12,2.1204215631,27.36147096748575
346,2019-05-13,2.2695987666,28.43147070170832
347,2019-05-14,1.1092900412,27.729471262730964
348,2019-05-15,2.0482529519,30.02235163763057
349,2019-05-16,2.9198005353,30.28461226620121
350,2019-05-17,2.4884513585,33.91886143971964
351,2019-05-18,3.8007785627999997,34.13049498814721
352,2019-05-19,4.0447888252999995,33.379777196555274
353,2019-05-20,3.5777876792,31.10177537152649
354,2019-05-21,2.6925892959,32.006943025358304
355,2019-05-22,3.6585219760000003,31.88337460851819
356,2019-05-23,2.3983599758,36.008941643912955
357,2019-05-24,3.1211396458999996,40.53322266503107
358,2019-05-25,3.7100001558999995,41.33013304641715
359,2019-05-26,3.5025077757,41.1244342631907
360,2019-05-27,4.0674113349,37.739495471471045
361,2019-05-28,3.2105721871,42.061313702864716
362,2019-05-29,3.4056998625999997,39.31444154198001
363,2019-05-30,3.3014221704000004,39.886487298044685
364,2019-05-31,2.3402975880000003,38.72511353859944
365,2019-06-01,2.5600560764,38.1140954697595
366,2019-06-02,3.1214646238,38.39260490849541
367,2019-06-03,2.7870072662,38.252814562811324
368,2019-06-04,3.5901443267000004,40.80673490039956
369,2019-06-05,4.2464575915,41.426972984584964
370,2019-06-06,3.9573359306,41.46347204067811
371,2019-06-07,3.7265726535000003,42.74490580368533
372,2019-06-08,3.4245687407,41.440247378677185
373,2019-06-09,2.6403364217,41.51847428320564
374,2019-06-10,2.7207883395,40.57842654428258
375,2019-06-11,0.548761097,40.38448084274013
376,2019-06-12,2.0850298076,39.87362547947349
377,2019-06-13,1.5359110397,41.72921133871541
378,2019-06-14,3.0690916435,40.6549401782355
379,2019-06-15,2.9229375082,38.93171795256095
380,2019-06-16,3.021685185,37.3497739054502
381,2019-06-17,2.6109979413,36.271200121830866
382,2019-06-18,2.8533370842,35.12347048881774
383,2019-06-19,2.4662772312,35.25488291203358
384,2019-06-20,1.0857501974,34.75818485262129
385,2019-06-21,0.7997338447,39.405908084388365
386,2019-06-22,1.8777004381,39.90383515725568
387,2019-06-23,2.0303335746,39.683055864954596
388,2019-06-24,2.7832822932999997,38.42601633665299
389,2019-06-25,2.6489688696,39.01325159668329
390,2019-06-26,3.4627916355,39.364734526236184
391,2019-06-27,2.8501141894999997,37.59445709478202
392,2019-06-28,2.8356047054,36.12229196248536
393,2019-06-29,2.0905695467,35.939815012794774
394,2019-06-30,2.0437864153,35.13593886808097
395,2019-07-01,3.6921648241000002,33.615663313662694
396,2019-07-02,0.8830771423999999,33.1720740789123
397,2019-07-03,2.7065863527,33.010794065729435
398,2019-07-04,3.5600661283,32.30585932474314
399,2019-07-05,2.7834390279,32.58487105460661
400,2019-07-06,2.7607792927999997,33.69153839673933
401,2019-07-07,3.4174301791,33.44855941056768
402,2019-07-08,3.4847607898,32.11770147394076
403,2019-07-09,2.9109039147000004,32.1248507880791
404,2019-07-10,3.3008657219999997,31.613374549480337
405,2019-07-11,2.8973136544,31.327824453433703
406,2019-07-12,2.9764652772000004,30.682830723721285
